Path,ModelName,ModelType,ModelId,RevisionId,Status,ExportFormat,Filename
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-070 Manage Backorders (IF)/O-070-060 Expedite Follow-up on Outstanding Orders (IF)/","O-070-060A Expedite Follow-up on Outstanding Orders (IF)_R2","Business Process Diagram (BPMN 2.0)","f609acc307674efb9a7ed37be1ae05b3","/revision/f952f5f76a55417cbb2f27d83f88be6d","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-070_Manage_Backorders_(IF)/O-070-060_Expedite_Follow-up_on_Outstanding_Orders_(IF)/O-070-060A_Expedite_Follow-up_on_Outstanding_Orders_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-070 Manage Backorders (IF)/O-070-060 Expedite Follow-up on Outstanding Orders (IF)/","O-070-060B Expedite Follow-up on Outstanding Orders (IF)_R3","Business Process Diagram (BPMN 2.0)","baf2206846844db5821ca6b8e3bd44ad","/revision/f2b4d4c86f9c4cf2a7fd94627810e6f9","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-070_Manage_Backorders_(IF)/O-070-060_Expedite_Follow-up_on_Outstanding_Orders_(IF)/O-070-060B_Expedite_Follow-up_on_Outstanding_Orders_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-070 Manage Backorders (IF)/O-070-040 Notify Customer of Backorder Status (IF)/","O-070-040A Notify Customer of Backorder Status (IF)_R2","Business Process Diagram (BPMN 2.0)","e2218162319341069d4cf8ec558a1cd8","/revision/bb9e8a0c12d946eb9ef38835ac858e8a","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-070_Manage_Backorders_(IF)/O-070-040_Notify_Customer_of_Backorder_Status_(IF)/O-070-040A_Notify_Customer_of_Backorder_Status_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-070 Manage Backorders (IF)/O-070-040 Notify Customer of Backorder Status (IF)/","O-070-040B Notify Customer of Backorder Status (IF)_R3","Business Process Diagram (BPMN 2.0)","696a9604f23c474b8c3c6262c817182d","/revision/445368ceb64d414c9fe9be1468efc9e4","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-070_Manage_Backorders_(IF)/O-070-040_Notify_Customer_of_Backorder_Status_(IF)/O-070-040B_Notify_Customer_of_Backorder_Status_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-060 Manage and Track Orders (IF)/O-060-180 Cancel Order (IF)/","O-060-180B Cancel Order (IMR)","Business Process Diagram (BPMN 2.0)","b8c6a3f2667f47369b06005c01828e28","/revision/a748d91717e8484e830762f13429e3ec","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-060_Manage_and_Track_Orders_(IF)/O-060-180_Cancel_Order_(IF)/O-060-180B_Cancel_Order_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-060 Manage and Track Orders (IF)/O-060-180 Cancel Order (IF)/","O-060-180A Cancel Order (IF)","Business Process Diagram (BPMN 2.0)","df7d4851c6ca4f9daa6aed71add637ab","/revision/dfa28a01e96b41c8889c9523af54b28a","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-060_Manage_and_Track_Orders_(IF)/O-060-180_Cancel_Order_(IF)/O-060-180A_Cancel_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-060 Manage and Track Orders (IF)/O-060-170 Change Order (IF)/","O-060-170B Change Order (IMR)","Business Process Diagram (BPMN 2.0)","981de868a9a54c73bd2f6f89ec1c4c3e","/revision/ab56b63871e04032a98cdd88cb9a32ed","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-060_Manage_and_Track_Orders_(IF)/O-060-170_Change_Order_(IF)/O-060-170B_Change_Order_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-060 Manage and Track Orders (IF)/O-060-170 Change Order (IF)/","O-060-170A Change Order (IF)","Business Process Diagram (BPMN 2.0)","8caae6c7dd1a45939911f898da87f620","/revision/b37ae2e2572a4dd99ab83cf0664d1e52","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-060_Manage_and_Track_Orders_(IF)/O-060-170_Change_Order_(IF)/O-060-170A_Change_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-060 Manage and Track Orders (IF)/","O-060-140 Inform Plant/Warehouse of Order Change/Cancellation (IF)","Business Process Diagram (BPMN 2.0)","730a5742c02240668be571c86e36bf89","/revision/216ebf507a8a456abb9b3e63ece72bfe","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-060_Manage_and_Track_Orders_(IF)/O-060-140_Inform_Plant/Warehouse_of_Order_Change/Cancellation_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-060 Manage and Track Orders (IF)/","O-060-030 Validate Customer Accounts and Access (IF)","Business Process Diagram (BPMN 2.0)","8a414da68be0467b91d0c52084806c7a","/revision/5be51e779bc54bc78788b60adb063499","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-060_Manage_and_Track_Orders_(IF)/O-060-030_Validate_Customer_Accounts_and_Access_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-010 Receive Customer Planning and/or Shipping Schedule (IF)/","O-020-010A Receive Customer Planning and/or Shipping Schedule (IF)_R2","Business Process Diagram (BPMN 2.0)","b41f73b43a5648c1bc60b8fb7938a56e","/revision/fcff4629ec4c48979790781a31ce3a89","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-010_Receive_Customer_Planning_and/or_Shipping_Schedule_(IF)/O-020-010A_Receive_Customer_Planning_and/or_Shipping_Schedule_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-010 Receive Customer Planning and/or Shipping Schedule (IF)/","O-020-010B Receive Customer Planning and/or Shipping Schedule (IF)_R3","Business Process Diagram (BPMN 2.0)","7514a59f8c2d45019c027f43ea02cbf0","/revision/6f1c52d5420642319dc4e7551bc1c6b5","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-010_Receive_Customer_Planning_and/or_Shipping_Schedule_(IF)/O-020-010B_Receive_Customer_Planning_and/or_Shipping_Schedule_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-020 Determine/Confirm Customer Order requirements (IF)/","O-020-020B Determine/Confirm Customer Order requirements (IF)_R3","Business Process Diagram (BPMN 2.0)","bbd0d5c676b04efb80048b844d8ee03c","/revision/3c2e6f9d1efb437198c6a45a33358c79","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-020_Determine/Confirm_Customer_Order_requirements_(IF)/O-020-020B_Determine/Confirm_Customer_Order_requirements_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-020 Determine/Confirm Customer Order requirements (IF)/","O-020-020A Determine/Confirm Customer Order requirements (IF)_R2","Business Process Diagram (BPMN 2.0)","657d5ad026a343bf937889fc7a865866","/revision/2313901ed45f4f3a8adfb9b9b24dcd79","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-020_Determine/Confirm_Customer_Order_requirements_(IF)/O-020-020A_Determine/Confirm_Customer_Order_requirements_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-080 Create Credit/Debit Memo Request (IF)/","O-020-080C Create Credit/Debit Memo Request (IF)_R3","Business Process Diagram (BPMN 2.0)","fb135f58aa3c47668b13ee7b9ea989a0","/revision/f83495b9c5934e9399781df306edac33","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-080_Create_Credit/Debit_Memo_Request_(IF)/O-020-080C_Create_Credit/Debit_Memo_Request_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-080 Create Credit/Debit Memo Request (IF)/","O-020-080A Create Credit/Debit Memo Request (IF)_R2","Business Process Diagram (BPMN 2.0)","3b2b14901ef640b183b06aa1c4fd4efb","/revision/ab169f8d58af429888907d86e523abca","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-080_Create_Credit/Debit_Memo_Request_(IF)/O-020-080A_Create_Credit/Debit_Memo_Request_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-080 Create Credit/Debit Memo Request (IF)/","O-020-080B Create Credit/Debit Memo Request (IMR)","Business Process Diagram (BPMN 2.0)","1a2b9953b5b545029b8f31f56d6cce7b","/revision/99d1a12a2c4247a2952464fec56dec1b","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-080_Create_Credit/Debit_Memo_Request_(IF)/O-020-080B_Create_Credit/Debit_Memo_Request_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-160 Create Inter-company Order (IF)/","O-020-160B Create Inter-company Order (IF)_R3","Business Process Diagram (BPMN 2.0)","2dbbedc874274b00af99fe5f444f1f7b","/revision/2a1caf50cabd4dd9b4586a5a2dcad860","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-160_Create_Inter-company_Order_(IF)/O-020-160B_Create_Inter-company_Order_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-160 Create Inter-company Order (IF)/","O-020-160C Create Inter-company Order (SIMS)","Business Process Diagram (BPMN 2.0)","9c6482cb53064563bdcc95ef082d0c64","/revision/64aa938dbe36421192a4e1c05318cb4c","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-160_Create_Inter-company_Order_(IF)/O-020-160C_Create_Inter-company_Order_(SIMS).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-160 Create Inter-company Order (IF)/","O-020-160A Create Inter-company Order (IF)_R2","Business Process Diagram (BPMN 2.0)","59535628a17c4e8f9eacef7c4cb352bd","/revision/b7e789dc130d4d80b8777a9184771fe3","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-160_Create_Inter-company_Order_(IF)/O-020-160A_Create_Inter-company_Order_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-100 Create Standard Order (IF)/","O-020-100D Create Standard Order (IMR)","Business Process Diagram (BPMN 2.0)","1e94b4b51b55448782919a6e48dc68a9","/revision/789b60cb46ff46f9b2ee960fe07a803a","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-100_Create_Standard_Order_(IF)/O-020-100D_Create_Standard_Order_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-100 Create Standard Order (IF)/","O-020-100E Create Standard Order (SIMS)","Business Process Diagram (BPMN 2.0)","1c565873a5004a81887afd2679b5ec1f","/revision/e43232b4ed594d58810cdb9b0ec1c979","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-100_Create_Standard_Order_(IF)/O-020-100E_Create_Standard_Order_(SIMS).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-100 Create Standard Order (IF)/","O-020-100A Create Standard Order (IF)_R2","Business Process Diagram (BPMN 2.0)","435b713d9f264e2ead525fd7841d026a","/revision/e3745eba7dae4a6e96fd8476bc6c47f5","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-100_Create_Standard_Order_(IF)/O-020-100A_Create_Standard_Order_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-100 Create Standard Order (IF)/","O-020-100B Create Standard Order PO-SO (IF)_R3","Business Process Diagram (BPMN 2.0)","e801f90e72414598a499b26aa53b814b","/revision/a878cad78cab45e2b037dba3e3362d3d","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-100_Create_Standard_Order_(IF)/O-020-100B_Create_Standard_Order_PO-SO_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-100 Create Standard Order (IF)/","O-020-100F Create Standard Order (ZPOE)","Business Process Diagram (BPMN 2.0)","7e85de13f8ee45b18034dfb1d550210d","/revision/4c9b243ed5964d8eba34713cee7fae6d","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-100_Create_Standard_Order_(IF)/O-020-100F_Create_Standard_Order_(ZPOE).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-100 Create Standard Order (IF)/","O-020-100C Create Standard Order (IMO)","Business Process Diagram (BPMN 2.0)","4caf5946176e4fe9abc18d247a03d11c","/revision/d1f2461bc1764a51a127adec867cbe59","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-100_Create_Standard_Order_(IF)/O-020-100C_Create_Standard_Order_(IMO).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-030 Determine Order Type (IF)/","O-020-030B Determine Order Type (IMR)","Business Process Diagram (BPMN 2.0)","913f8249dfe242188bc0ac6a2bd63b6d","/revision/0ae2a296a1d84c228b6b0fa57fb2d857","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-030_Determine_Order_Type_(IF)/O-020-030B_Determine_Order_Type_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-030 Determine Order Type (IF)/","O-020-030A Determine Order Type (IF)_R2","Business Process Diagram (BPMN 2.0)","aabd73cc5e3344738dc0e45289b4449f","/revision/102ac2ea52af47f1835b2f52b0c984f3","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-030_Determine_Order_Type_(IF)/O-020-030A_Determine_Order_Type_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/O-020-030 Determine Order Type (IF)/","O-020-030C Determine Order Type (IF)_R3","Business Process Diagram (BPMN 2.0)","5b648eb7a15f442182486a881fa56845","/revision/6cb2a051d28148f0a4a954f7678d3daf","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-030_Determine_Order_Type_(IF)/O-020-030C_Determine_Order_Type_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-150 Create Subsequent Delivery Free of Charge (FOC) Order (IF)","Business Process Diagram (BPMN 2.0)","8526403644774cf39888606e66ed7a0f","/revision/da657c1e4a594500bfbf9b213cc3559d","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-150_Create_Subsequent_Delivery_Free_of_Charge_(FOC)_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-120 Create Customer Contract Order (IF)","Business Process Diagram (BPMN 2.0)","0e078c98387a44069341ba9bf32396cb","/revision/5f2564d4854545bea3fbabb712d91c5c","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-120_Create_Customer_Contract_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-140 Create No-charge Order (IF)","Business Process Diagram (BPMN 2.0)","beba15a02de746cbb80fc7d4906ddf95","/revision/fdb0b2f6d2054c759ebb8b0e9e4d690f","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-140_Create_No-charge_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-190 Create Sample Order (IF)","Business Process Diagram (BPMN 2.0)","51ba706fe4ed4152b9bbaa38bf178309","/revision/1e8bd08e9fdb488695aa1a87329ca699","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-190_Create_Sample_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-200 Create Prototype Order (IF)","Business Process Diagram (BPMN 2.0)","48bc588e8cee4ef589914b9bc85da750","/revision/0b8b5c308ef945bfbb677aac632cb26a","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-200_Create_Prototype_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-210 Create Tooling/Support Equipment Order (IF)","Business Process Diagram (BPMN 2.0)","14d191da3f6746b6be36e6ef1fdd5168","/revision/1adac5ba3f634c76868b56f920002ec1","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-210_Create_Tooling/Support_Equipment_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-020 Capture Orders (IF)/","O-020-110 Create Service Contract Order (IF)","Business Process Diagram (BPMN 2.0)","7da6591b64694b999eef4fd7c9ed8018","/revision/5b8503969075454a845c5d54e092676a","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-020_Capture_Orders_(IF)/O-020-110_Create_Service_Contract_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-030 Allocate Product to Orders (IF)/","O-030-030A Allocate Product to Orders (IF)_R2","Business Process Diagram (BPMN 2.0)","0d490f07022346ba97d90af1bd7ad41d","/revision/d0c67cfa3e964070867e07d3596ba03b","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-030_Allocate_Product_to_Orders_(IF)/O-030-030A_Allocate_Product_to_Orders_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-030 Allocate Product to Orders (IF)/","O-030-030B Allocate Product to Orders (IF)_R3","Business Process Diagram (BPMN 2.0)","5e91f5e7d7ae4bc79d5a1f4fa14e3df2","/revision/240bc524c6bc4d83b64d419734cc9272","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-030_Allocate_Product_to_Orders_(IF)/O-030-030B_Allocate_Product_to_Orders_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-020 Check Allocation (IF)/","O-030-020A Check Allocation (IF)_R2","Business Process Diagram (BPMN 2.0)","f8b1708974bb4dd1aaebf2e38958da92","/revision/4c26863eef2e4dcabe0cde2496921429","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-020_Check_Allocation_(IF)/O-030-020A_Check_Allocation_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-020 Check Allocation (IF)/","O-030-020B Check Allocation (IF)_R3","Business Process Diagram (BPMN 2.0)","c2fb97681e0b4d5aaf042d7589d0f4ca","/revision/8fe6e99222314488834f401a3e80be54","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-020_Check_Allocation_(IF)/O-030-020B_Check_Allocation_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-020 Check Allocation (IF)/","O-030-020C Check Allocation (IMR)","Business Process Diagram (BPMN 2.0)","dc9ac6dc34f44758af3e2c664b3d687d","/revision/b8d55dc957c542509046a6d68c511b1f","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-020_Check_Allocation_(IF)/O-030-020C_Check_Allocation_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-150 Approve/Release Order (IF)/","O-030-150B Approve/Release Order (IMR)","Business Process Diagram (BPMN 2.0)","9ad9765264054170819f46ee6d970c52","/revision/bb98252533664e21af02c223523f9ccb","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-150_Approve/Release_Order_(IF)/O-030-150B_Approve/Release_Order_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-150 Approve/Release Order (IF)/","O-030-150A Approve/Release Order (IF)","Business Process Diagram (BPMN 2.0)","ba7fbfa8cc6d4ce7affb34c7f40ec8fc","/revision/b6a0017cbfd04adca1a555de670e73a8","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-150_Approve/Release_Order_(IF)/O-030-150A_Approve/Release_Order_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-140 Create Order Acknowledgment (IF)/","O-030-140A Create Order Acknowledgment (IF)","Business Process Diagram (BPMN 2.0)","ab4aa550637f4bbfa657bac7432a63ce","/revision/3c5d2e6a0a2c493aa7cd6dddbef11ea4","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-140_Create_Order_Acknowledgment_(IF)/O-030-140A_Create_Order_Acknowledgment_(IF).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-140 Create Order Acknowledgment (IF)/","O-030-140B Create Order Acknowledgment (IMR)","Business Process Diagram (BPMN 2.0)","8baca02f85374830a15555c56732b389","/revision/b0e5b70d9d234a9684b13a413bda83a0","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-140_Create_Order_Acknowledgment_(IF)/O-030-140B_Create_Order_Acknowledgment_(IMR).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-010 Check Inventory Availability (IF)/","O-030-010D Check Inventory Availability (SIMS)","Business Process Diagram (BPMN 2.0)","0a4b468bde834933aaad8813ba034c87","/revision/e398021e0f4c4227bb3c397191f435af","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-010_Check_Inventory_Availability_(IF)/O-030-010D_Check_Inventory_Availability_(SIMS).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-010 Check Inventory Availability (IF)/","O-030-010C Check Inventory Availability (IMO)","Business Process Diagram (BPMN 2.0)","d76609f95ec24f37af8332b0b092cb3c","/revision/9c153c716ed043e5b215b5680c8c455c","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-010_Check_Inventory_Availability_(IF)/O-030-010C_Check_Inventory_Availability_(IMO).bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-010 Check Inventory Availability (IF)/","O-030-010B Check Inventory Availability (IF)_R3","Business Process Diagram (BPMN 2.0)","4f113e89b5c34347a2026e550789afb5","/revision/ea1d49eb3664496e8d7dcc1b9235313d","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-010_Check_Inventory_Availability_(IF)/O-030-010B_Check_Inventory_Availability_(IF)_R3.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-010 Check Inventory Availability (IF)/","O-030-010A Check Inventory Availability (IF)_R2","Business Process Diagram (BPMN 2.0)","c5ebcc66a1374b8daa906f7202ef2305","/revision/5c4dbb6c88084fb48b7599d6d1884379","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-010_Check_Inventory_Availability_(IF)/O-030-010A_Check_Inventory_Availability_(IF)_R2.bpmn"
"/Order To Cash/Order to Cash (IF)/O-Order Management (IF)/O-030 Process Orders (IF)/O-030-060 Cancel Order (IF)/","O-030-060B Cancel Order (IMO)","Business Process Diagram (BPMN 2.0)","304f2e7778364fa6974490fc996ee8ea","/revision/7362a0dbe56b4dd6b77184d161e3e606","OK","bpmn2_0_xml","Order_To_Cash/Order_to_Cash_(IF)/O-Order_Management_(IF)/O-030_Process_Orders_(IF)/O-030-060_Cancel_Order_(IF)/O-030-060B_Cancel_Order_(IMO).bpmn"
